game_id,season,week,date,away_team,home_team,fav_team,dog_team,spread,total,fav_pts,dog_pts,actual_total,bias,model_prob,over,threshold,passes_filter,flat_units_risked,flat_units_pnl,kelly_units,kelly_units_pnl
401021691,2018,11,2018-11-10,UL Monroe,South Alabama,UL Monroe,South Alabama,7.5,62,38,10,48,0.04042382215,0.4748702238,0,1.75,0,0,0,0,0
401015043,2018,11,2018-11-11,Southern Miss,UAB,UAB,Southern Miss,13,45.5,26,23,49,0.4361875397,0.4959763599,1,1.75,0,0,0,0,0
401020783,2018,12,2018-11-15,Toledo,Kent State,Toledo,Kent State,11.5,57.5,56,34,90,0.1037518557,0.4782443217,1,1.75,0,0,0,0,0
401012342,2018,12,2018-11-17,Middle Tennessee,Kentucky,Kentucky,Middle Tennessee,16,48,34,23,57,0.4412927154,0.4962488205,1,1.75,0,0,0,0,0
401012344,2018,12,2018-11-17,Arkansas,Mississippi State,Mississippi State,Arkansas,23,48.5,52,6,58,0.7767711358,0.5141509579,1,1.75,0,0,0,0,0
401021692,2018,12,2018-11-17,Georgia State,App State,App State,Georgia State,27.5,54.5,45,17,62,0.6779123855,0.5088769027,1,1.75,0,0,0,0,0
401020784,2018,12,2018-11-17,Bowling Green,Akron,Akron,Bowling Green,6.5,48,6,21,27,0.2087229995,0.4838404708,0,1.75,0,0,0,0,0
401021694,2018,12,2018-11-17,Georgia Southern,Coastal Carolina,Georgia Southern,Coastal Carolina,7.5,53.5,41,17,58,0.1177524898,0.4789904901,1,1.75,0,0,0,0,0
401021695,2018,12,2018-11-17,South Alabama,Louisiana,Louisiana,South Alabama,20,66,48,38,86,0.0971945375,0.4778948733,1,1.75,0,0,0,0,0
401015049,2018,12,2018-11-18,UTEP,Western Kentucky,Western Kentucky,UTEP,6.5,47.5,40,16,56,0.2207498047,0.4844818597,1,1.75,0,0,0,0,0
401020785,2018,13,2018-11-21,Ball State,Miami (OH),Miami (OH),Ball State,15,55.5,42,21,63,0.1852494014,0.4825887471,1,1.75,0,0,0,0,0
401020787,2018,13,2018-11-23,Akron,Ohio,Ohio,Akron,24,57,49,28,77,0.3890395364,0.4934602004,1,1.75,0,0,0,0,0
401020788,2018,13,2018-11-23,Buffalo,Bowling Green,Buffalo,Bowling Green,16,62,44,14,58,0.09853138072,0.4779661141,0,1.75,0,0,0,0,0
401020789,2018,13,2018-11-23,Central Michigan,Toledo,Toledo,Central Michigan,19,58,51,13,64,0.2130287488,0.4840700915,1,1.75,0,0,0,0,0
401020790,2018,13,2018-11-23,Eastern Michigan,Kent State,Eastern Michigan,Kent State,13.5,52.5,28,20,48,0.2216367568,0.4845291624,0,1.75,0,0,0,0,0
401021699,2018,13,2018-11-23,Coastal Carolina,South Alabama,South Alabama,Coastal Carolina,1,58,31,28,59,0.0515892308,0.4754649894,1,1.75,0,0,0,0,0
401021700,2018,13,2018-11-24,Georgia Southern,Georgia State,Georgia Southern,Georgia State,10,60,35,14,49,0.06596777838,0.4762309946,0,1.75,0,0,0,0,0
401012357,2018,13,2018-11-24,Tennessee,Vanderbilt,Vanderbilt,Tennessee,3,52,38,13,51,0.1125452398,0.4787129593,0,1.75,0,0,0,0,0
401021675,2018,7,2018-10-13,Alabama State,South Alabama,South Alabama,Alabama State,27.5,55.5,45,7,52,0.619977627,0.5057853374,0,1.75,0,0,0,0,0
401012880,2018,1,2018-08-31,Utah State,Michigan State,Michigan State,Utah State,23.5,52.5,38,31,69,0.5680000624,0.5030113639,1,1.75,0,0,0,0,0
401022512,2018,1,2018-09-01,San Diego State,Stanford,Stanford,San Diego State,14,49.5,31,10,41,0.3179894469,0.4896689755,0,1.75,0,0,0,0,0
401020673,2018,1,2018-08-31,Syracuse,Western Michigan,Syracuse,Western Michigan,5,66.5,55,42,97,0.01799333151,0.4736755538,1,1.75,0,0,0,0,0
401013089,2018,1,2018-08-31,Army,Duke,Duke,Army,14,45.5,34,14,48,0.4735843709,0.4979722449,1,1.75,0,0,0,0,0
401012680,2018,1,2018-09-01,Colorado,Colorado State,Colorado State,Colorado,7,65.5,13,45,58,0.02409409377,0.4740004635,0,1.75,0,0,0,0,0
401012872,2018,1,2018-09-01,Texas,Maryland,Texas,Maryland,13,54,29,34,63,0.1794220274,0.4822780299,1,1.75,0,0,0,0,0
401012260,2018,2,2018-09-08,Arkansas State,Alabama,Alabama,Arkansas State,37,63,57,7,64,0.7391230932,0.5121426991,1,1.75,0,0,0,0,0
401012270,2018,2,2018-09-08,Clemson,Texas A&M,Clemson,Texas A&M,12.5,51,28,26,54,0.2374441656,0.4853722353,1,1.75,0,0,0,0,0
401013355,2018,2,2018-09-08,New Mexico,Wisconsin,Wisconsin,New Mexico,35.5,58.5,45,14,59,0.9539918679,0.5235987761,1,1.75,0,0,0,0,0
401013140,2018,6,2018-10-06,Clemson,Wake Forest,Clemson,Wake Forest,20.5,61,63,3,66,0.1806138562,0.4823415777,1,1.75,0,0,0,0,0
401013067,2018,6,2018-10-06,Texas,Oklahoma,Oklahoma,Texas,7,60.5,45,48,93,0.04725811515,0.4752342704,1,1.75,0,0,0,0,0
401012304,2018,6,2018-10-06,Auburn,Mississippi State,Auburn,Mississippi State,3,45,9,23,32,0.2540417194,0.4862575201,0,1.75,0,0,0,0,0
401012760,2018,6,2018-10-06,Washington,UCLA,Washington,UCLA,21,53.5,31,24,55,0.410276182,0.4945935157,1,1.75,0,0,0,0,0
401013158,2018,9,2018-10-27,North Carolina,Virginia,Virginia,North Carolina,8,51,31,21,52,0.1635764799,0.481433196,1,1.75,0,0,0,0,0
401012777,2018,9,2018-10-27,Oregon State,Colorado,Colorado,Oregon State,23.5,63.5,34,41,75,0.1899413398,0.4828389302,1,1.75,0,0,0,0,0
401019473,2018,1,2018-09-01,Villanova,Temple,Temple,Villanova,15,38.5,17,19,36,0.9687715493,0.5243861705,0,1.75,0,0,0,0.03027394867,-0.03027394867
401014980,2018,1,2018-09-01,Northern Arizona,UTEP,Northern Arizona,UTEP,7,52.5,30,10,40,0.1280634109,0.4795400613,0,1.75,0,0,0,0,0
401021653,2018,1,2018-09-01,South Carolina State,Georgia Southern,Georgia Southern,South Carolina State,28,46.5,37,6,43,1.369885296,0.5457091575,0,1.75,0,0,0,1.149730767,-1.149730767
401013167,2018,11,2018-11-09,Wake Forest,NC State,NC State,Wake Forest,19,67.5,23,27,50,0.07231905537,0.4765693818,0,1.75,0,0,0,0,0
401100159,2018,14,2018-12-01,Marshall,Virginia Tech,Virginia Tech,Marshall,3.5,51,41,20,61,0.1287327783,0.4795757399,1,1.75,0,0,0,0,0
401056703,2018,14,2018-12-01,UAB,Middle Tennessee,Middle Tennessee,UAB,1,44,25,27,52,0.2775508621,0.4875115719,1,1.75,0,0,0,0,0
401013376,2018,15,2018-12-08,Navy,Army,Army,Navy,7,39,17,10,27,0.5539195807,0.5022598767,0,1.75,0,0,0,0,0
401032055,2018,1,2018-12-15,Arizona State,Fresno State,Fresno State,Arizona State,6,54,31,20,51,0.1002940587,0.4780600489,0,1.75,0,0,0,0,0
401032057,2018,1,2018-12-16,Middle Tennessee,App State,App State,Middle Tennessee,6.5,48,45,13,58,0.2087229995,0.4838404708,1,1.75,0,0,0,0,0
401032059,2018,1,2018-12-20,San Diego State,Ohio,Ohio,San Diego State,2,48,27,0,27,0.1777779482,0.4821903691,0,1.75,0,0,0,0,0
401032061,2018,1,2018-12-21,Florida International,Toledo,Toledo,Florida International,7,57.5,32,35,67,0.06947880624,0.4764180552,1,1.75,0,0,0,0,0
401032064,2018,1,2018-12-22,Houston,Army,Army,Houston,6.5,57,70,14,84,0.07138998437,0.4765198812,1,1.75,0,0,0,0,0
401032065,2018,1,2018-12-23,Buffalo,Troy,Buffalo,Troy,2,50.5,32,42,74,0.1324760786,0.4797752681,1,1.75,0,0,0,0,0
401032066,2018,1,2018-12-23,Hawai'i,Louisiana Tech,Louisiana Tech,Hawai'i,1,61.5,31,14,45,0.03233459777,0.4744393572,0,1.75,0,0,0,0,0
401032068,2018,1,2018-12-26,Minnesota,Georgia Tech,Georgia Tech,Minnesota,6,56.5,10,34,44,0.07355179867,0.4766350626,0,1.75,0,0,0,0,0
401032069,2018,1,2018-12-27,California,TCU,TCU,California,1.5,38.5,10,7,17,0.4974447839,0.4992457151,0,1.75,0,0,0,0,0
401032070,2018,1,2018-12-27,Temple,Duke,Temple,Duke,3.5,53.5,27,56,83,0.09494831005,0.4777751727,1,1.75,0,0,0,0,0
401032071,2018,1,2018-12-27,Miami,Wisconsin,Miami,Wisconsin,2.5,46,3,35,38,0.2249841713,0.4847076879,0,1.75,0,0,0,0,0
401032072,2018,1,2018-12-28,Baylor,Vanderbilt,Vanderbilt,Baylor,4,55.5,38,45,83,0.07525089331,0.4767255918,1,1.75,0,0,0,0,0
401032075,2018,1,2018-12-29,Iowa State,Washington State,Washington State,Iowa State,3,56,28,26,54,0.06834821738,0.4763578191,0,1.75,0,0,0,0,0
401032074,2018,1,2018-12-28,West Virginia,Syracuse,Syracuse,West Virginia,1.5,66,34,18,52,0.01721496287,0.4736341014,0,1.75,0,0,0,0,0
401032073,2018,1,2018-12-28,Purdue,Auburn,Auburn,Purdue,3.5,55.5,63,14,77,0.07391280948,0.4766542975,1,1.75,0,0,0,0,0
401032078,2018,1,2018-12-30,Oklahoma,Alabama,Alabama,Oklahoma,14.5,81.5,45,34,79,0.005940034851,0.4730336805,0,1.75,0,0,0,0,0
401032079,2018,1,2018-12-29,Notre Dame,Clemson,Clemson,Notre Dame,10.5,58,30,3,33,0.08859199356,0.4774364578,0,1.75,0,0,0,0,0
401032076,2018,1,2018-12-29,Florida,Michigan,Michigan,Florida,6,50.5,15,41,56,0.1523528619,0.4808348388,1,1.75,0,0,0,0,0
401032077,2018,1,2018-12-29,South Carolina,Virginia,South Carolina,Virginia,5.5,53.5,0,28,28,0.1035802592,0.4782351768,0,1.75,0,0,0,0,0
401035250,2018,1,2019-01-01,Northwestern,Utah,Utah,Northwestern,7,46,20,31,51,0.268010763,0.4870026573,1,1.75,0,0,0,0,0
401035251,2018,1,2018-12-31,Stanford,Pittsburgh,Stanford,Pittsburgh,5.5,52,14,13,27,0.1241589231,0.4793319478,0,1.75,0,0,0,0,0
401035254,2018,1,2018-12-31,Michigan State,Oregon,Oregon,Michigan State,2.5,48,7,6,13,0.1790445204,0.4822579015,0,1.75,0,0,0,0,0
401013120,2018,4,2018-09-22,Clemson,Georgia Tech,Clemson,Georgia Tech,16.5,55,49,21,70,0.2272413624,0.4848280709,1,1.75,0,0,0,0,0
401013076,2018,7,2018-10-11,Texas Tech,TCU,TCU,Texas Tech,7.5,57.5,14,17,31,0.07219174133,0.4765625986,0,1.75,0,0,0,0,0
401012892,2018,5,2018-09-29,Michigan,Northwestern,Michigan,Northwestern,14.5,47,20,17,37,0.4268523759,0.495478152,0,1.75,0,0,0,0,0
401015006,2018,5,2018-09-29,Old Dominion,East Carolina,East Carolina,Old Dominion,7,60.5,37,35,72,0.04725811515,0.4752342704,1,1.75,0,0,0,0,0
401012331,2018,11,2018-11-10,Mississippi State,Alabama,Alabama,Mississippi State,22.5,50.5,24,0,24,0.6230934985,0.5059516198,0,1.75,0,0,0,0,0
401012820,2018,1,2018-09-01,Texas State,Rutgers,Rutgers,Texas State,16.5,47,35,7,42,0.5074003137,0.4997770614,0,1.75,0,0,0,0,0
401012772,2018,8,2018-10-20,Colorado,Washington,Washington,Colorado,17,50,27,13,40,0.3972583893,0.4938988021,0,1.75,0,0,0,0,0
401013160,2018,10,2018-11-02,Pittsburgh,Virginia,Virginia,Pittsburgh,7,45.5,13,23,36,0.2829413071,0.4877991331,0,1.75,0,0,0,0,0
401022517,2018,1,2018-09-01,Portland State,Nevada,Nevada,Portland State,28,71,72,19,91,0.1363599482,0.4799822943,1,1.75,0,0,0,0,0
401012355,2018,13,2018-11-25,South Carolina,Clemson,Clemson,South Carolina,26,58.5,56,35,91,0.407772801,0.4944599178,1,1.75,0,0,0,0,0
401013374,2018,11,2018-11-10,Lafayette,Army,Army,Lafayette,46,53.5,31,13,44,2.947997496,0.6277702637,0,1.75,1,1,-1,5.457938847,-5.457938847
401012338,2018,12,2018-11-17,The Citadel,Alabama,Alabama,The Citadel,54.5,62.5,50,17,67,2.855983908,0.6231041507,1,1.75,1,1,0.9090909091,5.212967912,4.739061738
401012336,2018,11,2018-11-10,Kentucky,Tennessee,Kentucky,Tennessee,5,42,7,24,31,0.3735328733,0.4926327043,0,1.75,0,0,0,0,0
401013361,2018,5,2018-09-29,Massachusetts,Ohio,Ohio,Massachusetts,11.5,68.5,58,42,100,0.02566282364,0.4740840124,1,1.75,0,0,0,0,0
401020687,2018,5,2018-09-29,Kent State,Ball State,Ball State,Kent State,7.5,61.5,52,24,76,0.04318145916,0.4750171141,1,1.75,0,0,0,0,0
401020750,2018,5,2018-09-29,Western Michigan,Miami (OH),Western Michigan,Miami (OH),2.5,53,40,39,79,0.09851673352,0.4779653335,1,1.75,0,0,0,0,0
401021665,2018,5,2018-09-29,South Alabama,App State,App State,South Alabama,25.5,57.5,52,7,59,0.4279826013,0.4955384706,1,1.75,0,0,0,0,0
401021667,2018,5,2018-09-29,Coastal Carolina,Troy,Troy,Coastal Carolina,14,56.5,45,21,66,0.149832774,0.480700493,1,1.75,0,0,0,0,0
401013451,2018,5,2018-09-29,Liberty,New Mexico,New Mexico,Liberty,7,66,43,52,95,0.02247550203,0.4739142601,1,1.75,0,0,0,0,0
401020688,2018,5,2018-09-29,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,3.5,49.5,23,26,49,0.1538228487,0.4809132048,0,1.75,0,0,0,0,0
401015004,2018,5,2018-09-29,Louisiana Tech,North Texas,North Texas,Louisiana Tech,7,63,27,29,56,0.03391041896,0.4745232898,0,1.75,0,0,0,0,0
401012761,2018,6,2018-10-06,Arizona State,Colorado,Colorado,Arizona State,2.5,64,28,21,49,0.02311146768,0.4739481304,0,1.75,0,0,0,0,0
401020752,2018,6,2018-10-06,Buffalo,Central Michigan,Buffalo,Central Michigan,6.5,52,34,24,58,0.1315466906,0.4797257287,1,1.75,0,0,0,0,0
401020753,2018,6,2018-10-06,Eastern Michigan,Western Michigan,Western Michigan,Eastern Michigan,4.5,58.5,27,24,51,0.0522912872,0.4755023888,0,1.75,0,0,0,0,0
401020754,2018,6,2018-10-06,Northern Illinois,Ball State,Northern Illinois,Ball State,3,52.5,24,16,40,0.1058854587,0.4783580279,0,1.75,0,0,0,0,0
401020751,2018,6,2018-10-06,Bowling Green,Toledo,Toledo,Bowling Green,22,71.5,52,36,88,0.06377438613,0.4761141377,1,1.75,0,0,0,0,0
401020755,2018,6,2018-10-06,Ohio,Kent State,Ohio,Kent State,12,69,27,26,53,0.02546444932,0.4740734472,0,1.75,0,0,0,0,0
401020812,2018,6,2018-10-06,Miami (OH),Akron,Akron,Miami (OH),5,47.5,17,41,58,0.2047614093,0.4836292085,1,1.75,0,0,0,0,0
401021670,2018,6,2018-10-06,South Alabama,Georgia Southern,Georgia Southern,South Alabama,12.5,57,48,13,61,0.1215765045,0.4791943052,1,1.75,0,0,0,0,0
401012736,2018,2,2018-09-09,USC,Stanford,Stanford,USC,4.5,54,17,3,20,0.09269711854,0.4776552095,0,1.75,0,0,0,0,0
401019483,2018,2,2018-09-09,UConn,Boise State,Boise State,UConn,33.5,63,62,7,69,0.540226355,0.5015290499,1,1.75,0,0,0,0,0
401013352,2018,2,2018-09-08,Eastern Michigan,Purdue,Purdue,Eastern Michigan,15.5,50.5,19,20,39,0.3292245793,0.4902684276,0,1.75,0,0,0,0,0
401013367,2018,2,2018-09-08,Liberty,Army,Army,Liberty,7.5,57.5,38,14,52,0.07219174133,0.4765625986,0,1.75,0,0,0,0,0
401013104,2018,2,2018-09-08,Georgia State,NC State,NC State,Georgia State,25,56.5,41,7,48,0.4490622026,0.4966634774,0,1.75,0,0,0,0,0
401013049,2018,2,2018-09-08,Kansas,Central Michigan,Central Michigan,Kansas,3,48.5,7,31,38,0.1706595761,0.481810834,0,1.75,0,0,0,0,0
401014981,2018,2,2018-09-08,App State,Charlotte,App State,Charlotte,15,48,45,9,54,0.404065916,0.4942620936,1,1.75,0,0,0,0,0
401013027,2018,2,2018-09-08,Baylor,UTSA,Baylor,UTSA,17,55,37,20,57,0.2388683429,0.4854481957,1,1.75,0,0,0,0,0
401013099,2018,2,2018-09-08,Samford,Florida State,Florida State,Samford,33,56.5,36,26,62,0.9152245006,0.5215329966,1,1.75,0,0,0,0,0
401012730,2018,2,2018-09-08,Utah,Northern Illinois,Utah,Northern Illinois,12,47.5,17,6,23,0.3284445761,0.4902268097,0,1.75,0,0,0,0,0
401014992,2018,2,2018-09-08,Maine,Western Kentucky,Western Kentucky,Maine,10,50.5,28,31,59,0.2020369779,0.4834839237,1,1.75,0,0,0,0,0
401012732,2018,2,2018-09-09,Southern Utah,Oregon State,Oregon State,Southern Utah,11,70,48,25,73,0.0196764066,0.473765188,1,1.75,0,0,0,0,0
401013438,2018,2,2018-09-09,New Mexico State,Utah State,Utah State,New Mexico State,23,62,60,13,73,0.2114739579,0.4839871757,1,1.75,0,0,0,0,0
401014991,2018,2,2018-09-09,UTEP,UNLV,UNLV,UTEP,23,55,52,24,76,0.428995454,0.4955925252,1,1.75,0,0,0,0,0
401012734,2018,2,2018-09-09,San José State,Washington State,Washington State,San José State,32,63.5,31,0,31,0.4481037828,0.4966123264,0,1.75,0,0,0,0,0
401012277,2018,3,2018-09-15,Alabama,Ole Miss,Alabama,Ole Miss,22.5,71.5,62,7,69,0.06776136562,0.4763265528,0,1.75,0,0,0,0,0
401012275,2018,3,2018-09-15,Middle Tennessee,Georgia,Georgia,Middle Tennessee,34,58.5,49,7,56,0.8411055804,0.5175818907,0,1.75,0,0,0,0,0
401013356,2018,3,2018-09-15,BYU,Wisconsin,Wisconsin,BYU,23.5,52,21,24,45,0.5945252536,0.5044270047,0,1.75,0,0,0,0,0
401012273,2018,3,2018-09-15,LSU,Auburn,Auburn,LSU,10,44.5,21,22,43,0.382468782,0.4931095557,0,1.75,0,0,0,0,0
401013491,2018,3,2018-09-15,Boise State,Oklahoma State,Boise State,Oklahoma State,2,67,21,44,65,0.01494431103,0.4735131781,0,1.75,0,0,0,0,0
401012738,2018,3,2018-09-16,Arizona State,San Diego State,Arizona State,San Diego State,5,48.5,21,28,49,0.1826745203,0.4824514524,1,1.75,0,0,0,0,0
401013111,2018,3,2018-09-15,Florida State,Syracuse,Florida State,Syracuse,3.5,69.5,7,30,37,0.01074062325,0.4732893176,0,1.75,0,0,0,0,0
401013368,2018,3,2018-09-15,Hawai'i,Army,Army,Hawai'i,6.5,62.5,28,21,49,0.03485349886,0.4745735214,0,1.75,0,0,0,0,0
401013112,2018,3,2018-09-15,Georgia Tech,Pittsburgh,Georgia Tech,Pittsburgh,3.5,54.5,19,24,43,0.08383760302,0.477183117,0,1.75,0,0,0,0,0
401012806,2018,3,2018-09-15,South Florida,Illinois,South Florida,Illinois,14,59,25,19,44,0.1125283182,0.4787120574,0,1.75,0,0,0,0,0
401013028,2018,3,2018-09-15,Duke,Baylor,Baylor,Duke,2.5,49.5,27,40,67,0.1502637843,0.48072347,1,1.75,0,0,0,0,0
401012272,2018,3,2018-09-15,North Texas,Arkansas,Arkansas,North Texas,5.5,64.5,17,44,61,0.02464987824,0.4740300639,0,1.75,0,0,0,0,0
401012274,2018,3,2018-09-15,Colorado State,Florida,Florida,Colorado State,21,59.5,48,10,58,0.2235610684,0.4846317901,0,1.75,0,0,0,0,0
401022520,2018,3,2018-09-15,Wofford,Wyoming,Wyoming,Wofford,14,47.5,17,14,31,0.3891636509,0.4934668238,0,1.75,0,0,0,0,0
401013323,2018,3,2018-09-15,Houston,Texas Tech,Texas Tech,Houston,1,69,63,49,112,0.01114560203,0.4733108837,1,1.75,0,0,0,0,0
401013343,2018,3,2018-09-15,Akron,Northwestern,Northwestern,Akron,21,47.5,34,39,73,0.7150321325,0.5108574506,1,1.75,0,0,0,0,0
401013439,2018,3,2018-09-16,New Mexico,New Mexico State,New Mexico,New Mexico State,3,60.5,42,25,67,0.03785919095,0.4747336174,1,1.75,0,0,0,0,0
401012737,2018,3,2018-09-16,Southern Utah,Arizona,Arizona,Southern Utah,26.5,70.5,62,31,93,0.1218277352,0.4792076956,1,1.75,0,0,0,0,0
401012289,2018,4,2018-09-22,Georgia,Missouri,Georgia,Missouri,15,68.5,43,29,72,0.03929031168,0.4748098464,1,1.75,0,0,0,0,0
401012287,2018,4,2018-09-22,Louisiana Tech,LSU,LSU,Louisiana Tech,19.5,51,38,21,59,0.4536977479,0.4969108778,1,1.75,0,0,0,0,0
401012749,2018,4,2018-09-23,Stanford,Oregon,Stanford,Oregon,3,59,38,31,69,0.046261156,0.4751811634,1,1.75,0,0,0,0,0
401013128,2018,4,2018-09-22,Virginia Tech,Old Dominion,Virginia Tech,Old Dominion,28.5,52.5,35,49,84,0.8784590121,0.5195733548,1,1.75,0,0,0,0,0
401012286,2018,4,2018-09-22,Mississippi State,Kentucky,Mississippi State,Kentucky,10,56,7,28,35,0.1074488425,0.4784413465,0,1.75,0,0,0,0,0
401013324,2018,4,2018-09-22,Texas Tech,Oklahoma State,Oklahoma State,Texas Tech,14.5,77,17,41,58,0.01153412332,0.4733315735,0,1.75,0,0,0,0,0
401013075,2018,4,2018-09-22,TCU,Texas,TCU,Texas,3,50,16,31,47,0.1430978067,0.4803414627,0,1.75,0,0,0,0,0
401012865,2018,4,2018-09-23,Wisconsin,Iowa,Wisconsin,Iowa,3,43.5,28,17,45,0.2995859503,0.4886871054,1,1.75,0,0,0,0,0
401012891,2018,4,2018-09-22,Nebraska,Michigan,Michigan,Nebraska,18,52,56,10,66,0.3578470145,0.4917956779,1,1.75,0,0,0,0,0
401013119,2018,4,2018-09-22,Boston College,Purdue,Boston College,Purdue,6.5,62.5,13,30,43,0.03485349886,0.4745735214,0,1.75,0,0,0,0,0
401016406,2018,4,2018-09-22,McNeese,BYU,BYU,McNeese,24.5,41.5,30,3,33,1.542361702,0.5548411686,0,1.75,0,0,0,1.629161353,-1.629161353
401012875,2018,4,2018-09-22,Minnesota,Maryland,Maryland,Minnesota,1.5,47,42,13,55,0.1986199703,0.4833017091,1,1.75,0,0,0,0,0
401013040,2018,4,2018-09-22,Akron,Iowa State,Iowa State,Akron,19.5,48,26,13,39,0.6005488538,0.5047484752,0,1.75,0,0,0,0,0
401019491,2018,4,2018-09-22,Ohio,Cincinnati,Cincinnati,Ohio,7,56.5,34,30,64,0.07875870955,0.4769124949,1,1.75,0,0,0,0,0
401019495,2018,4,2018-09-22,Navy,SMU,Navy,SMU,6.5,58,30,31,61,0.06288458595,0.4760667326,1,1.75,0,0,0,0,0
401013125,2018,4,2018-09-22,Pittsburgh,North Carolina,Pittsburgh,North Carolina,3,49,35,38,73,0.1609888263,0.4812952384,1,1.75,0,0,0,0,0
401022523,2018,4,2018-09-22,Illinois State,Colorado State,Colorado State,Illinois State,4,58.5,19,35,54,0.05113482947,0.475440783,0,1.75,0,0,0,0,0
401013121,2018,4,2018-09-22,North Carolina Central,Duke,Duke,North Carolina Central,46,55.5,55,13,68,2.592297829,0.6096345702,1,1.75,1,1,0.9090909091,4.505814937,4.096195398
401012290,2018,4,2018-09-22,Florida,Tennessee,Florida,Tennessee,3.5,46.5,47,21,68,0.2173943425,0.484302909,1,1.75,0,0,0,0,0
401013126,2018,4,2018-09-22,NC State,Marshall,NC State,Marshall,6,56,37,20,57,0.07831851541,0.4768890402,1,1.75,0,0,0,0,0
401014999,2018,4,2018-09-22,Texas State,UTSA,UTSA,Texas State,7,49,25,21,46,0.1920988653,0.4829539759,0,1.75,0,0,0,0,0
401019492,2018,4,2018-09-23,East Carolina,South Florida,South Florida,East Carolina,20,68,20,13,33,0.07667032624,0.4768012213,0,1.75,0,0,0,0,0
401019494,2018,4,2018-09-23,South Alabama,Memphis,Memphis,South Alabama,31.5,66,52,35,87,0.334815118,0.4905667199,1,1.75,0,0,0,0,0
401020683,2018,4,2018-09-23,Eastern Michigan,San Diego State,San Diego State,Eastern Michigan,10.5,48.5,23,20,43,0.2615654884,0.4866588474,0,1.75,0,0,0,0,0
401022522,2018,4,2018-09-23,Air Force,Utah State,Utah State,Air Force,10,61,42,32,74,0.05817046587,0.4758155882,1,1.75,0,0,0,0,0
401022524,2018,4,2018-09-23,Duquesne,Hawai'i,Hawai'i,Duquesne,39,73,42,21,63,0.3517368077,0.4914696356,0,1.75,0,0,0,0,0
401012752,2018,5,2018-09-29,UCLA,Colorado,Colorado,UCLA,9,57,38,16,54,0.08706901604,0.477355304,0,1.75,0,0,0,0,0
401012292,2018,5,2018-09-29,Louisiana,Alabama,Alabama,Louisiana,49,69,56,14,70,1.215998095,0.5375407814,1,1.75,0,0,0,0.7208910215,0.6553554741
401013131,2018,5,2018-09-29,Syracuse,Clemson,Clemson,Syracuse,24.5,64.5,27,23,50,0.1898185568,0.4828323831,0,1.75,0,0,0,0,0
401013347,2018,5,2018-09-29,Ohio State,Penn State,Ohio State,Penn State,3.5,69.5,27,26,53,0.01074062325,0.4732893176,0,1.75,0,0,0,0,0
401013030,2018,5,2018-09-29,Baylor,Oklahoma,Oklahoma,Baylor,22.5,68.5,66,33,99,0.09690539739,0.477879465,1,1.75,0,0,0,0,0
401012758,2018,5,2018-09-29,Stanford,Notre Dame,Notre Dame,Stanford,4.5,52.5,38,17,55,0.111409481,0.4786524281,1,1.75,0,0,0,0,0
401012294,2018,5,2018-09-29,Southern Miss,Auburn,Auburn,Southern Miss,27,52,24,13,37,0.8073685875,0.5157828553,0,1.75,0,0,0,0,0
401013325,2018,5,2018-09-29,West Virginia,Texas Tech,West Virginia,Texas Tech,3.5,75,42,34,76,0.004620280802,0.472963404,1,1.75,0,0,0,0,0
401013136,2018,5,2018-09-29,Pittsburgh,UCF,UCF,Pittsburgh,13,65.5,45,14,59,0.04548365424,0.4751397471,0,1.75,0,0,0,0,0
401012296,2018,5,2018-09-29,South Carolina,Kentucky,South Carolina,Kentucky,1,51.5,10,24,34,0.1168871259,0.4789443681,0,1.75,0,0,0,0,0
401013060,2018,5,2018-09-29,Texas,Kansas State,Texas,Kansas State,8.5,48.5,19,14,33,0.2246141122,0.4846879516,0,1.75,0,0,0,0,0
401012757,2018,5,2018-09-30,Oregon,California,Oregon,California,1.5,58.5,42,24,66,0.04830303031,0.4752899324,1,1.75,0,0,0,0,0
401012881,2018,5,2018-09-29,Central Michigan,Michigan State,Michigan State,Central Michigan,27.5,46,31,20,51,1.370395636,0.5457362162,1,1.75,0,0,0,1.151151353,1.04650123
401013132,2018,5,2018-09-29,Virginia Tech,Duke,Duke,Virginia Tech,6.5,51.5,14,31,45,0.1395447249,0.4801520601,0,1.75,0,0,0,0,0
401012824,2018,5,2018-09-29,Indiana,Rutgers,Indiana,Rutgers,15,51,24,17,41,0.2986817651,0.4886388667,0,1.75,0,0,0,0,0
401013050,2018,5,2018-09-29,Oklahoma State,Kansas,Oklahoma State,Kansas,17.5,56.5,48,28,76,0.2142750549,0.4841365566,1,1.75,0,0,0,0,0
401013130,2018,5,2018-09-29,Temple,Boston College,Boston College,Temple,13,54,45,35,80,0.1794220274,0.4822780299,1,1.75,0,0,0,0,0
401013134,2018,5,2018-09-29,Bowling Green,Georgia Tech,Georgia Tech,Bowling Green,28,65,63,17,80,0.2600750382,0.4865793438,1,1.75,0,0,0,0,0
401013135,2018,5,2018-09-29,Virginia,NC State,NC State,Virginia,6.5,53,35,21,56,0.1167666702,0.4789379481,1,1.75,0,0,0,0,0
401019497,2018,5,2018-09-29,Cincinnati,UConn,Cincinnati,UConn,15.5,62.5,49,7,56,0.08780633869,0.4773945931,0,1.75,0,0,0,0,0
